metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
checks,1786976478,1.000000,product detail name is non-empty,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
checks,1786976478,1.000000,product detail price is positive numeric,,,,,,,,spike,,,,,,step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
vus,1786976478,32.000000,,,,,,,,,,,,,,,,
vus_max,1786976478,32.000000,,,,,,,,,,,,,,,,
http_reqs,1786976478,1.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&spike_phase=spike_peak_32&target_vus=32&step=read_product_detail,
http_req_duration,1786976478,1.476200,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
http_req_blocked,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
http_req_connecting,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
http_req_tls_handshaking,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32&step=read_product_detail,
http_req_sending,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,target_vus=32&test_phase=official_spike&step=read_product_detail&spike_phase=spike_peak_32,
http_req_waiting,1786976478,0.759600,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,step=read_product_detail&test_phase=official_spike&target_vus=32&spike_phase=spike_peak_32,
http_req_receiving,1786976478,0.716600,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
http_req_failed,1786976478,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&step=read_product_detail&target_vus=32&spike_phase=spike_peak_32,
latency_read_product_detail_ms,1786976478,1.476200,,,,,,,,,spike,,,,,,step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
spike_spike_peak_32_http_duration_ms,1786976478,1.476200,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_http_requests,1786976478,1.000000,,,,,,,,,spike,,,,,,step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
spike_spike_peak_32_http_failure_rate,1786976478,0.000000,,,,,,,,,spike,,,,,,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32&step=read_product_detail,
spike_spike_peak_32_latency_read_product_detail_ms,1786976478,1.476200,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_requests_read_product_detail,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
checks,1786976478,1.000000,product detail status is 200,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
checks,1786976478,1.000000,product detail id matches selection,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
checks,1786976478,1.000000,product detail category matches selection,,,,,,,,spike,,,,,,target_vus=32&step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
checks,1786976478,1.000000,product detail name is non-empty,,,,,,,,spike,,,,,,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32&step=read_product_detail,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
checks,1786976478,1.000000,product detail price is positive numeric,,,,,,,,spike,,,,,,step=read_product_detail&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
spike_spike_peak_32_checks,1786976478,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
checks,1786976479,1.000000,cart payload preserves product detail,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976479,1.000000,,,,,,,,,spike,,,,,,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32&step=add_to_cart,
checks,1786976479,1.000000,cart payload quantity is CSV quantity,,,,,,,,spike,,,,,,step=add_to_cart&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
spike_spike_peak_32_checks,1786976479,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
http_reqs,1786976479,1.000000,,,,true,,POST,http://localhost:3000/api/cart,HTTP/1.1,spike,,200,,,http://localhost:3000/api/cart,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
http_req_duration,1786976479,3.093900,,,,true,,POST,http://localhost:3000/api/cart,HTTP/1.1,spike,,200,,,http://localhost:3000/api/cart,spike_phase=spike_peak_32&target_vus=32&test_phase=official_spike&step=add_to_cart,
http_req_blocked,1786976479,0.000000,,,,true,,POST,http://localhost:3000/api/cart,HTTP/1.1,spike,,200,,,http://localhost:3000/api/cart,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32&step=add_to_cart,
http_req_connecting,1786976479,0.000000,,,,true,,POST,http://localhost:3000/api/cart,HTTP/1.1,spike,,200,,,http://localhost:3000/api/cart,target_vus=32&test_phase=official_spike&step=add_to_cart&spike_phase=spike_peak_32,
http_req_tls_handshaking,1786976479,0.000000,,,,true,,POST,http://localhost:3000/api/cart,HTTP/1.1,spike,,200,,,http://localhost:3000/api/cart,test_phase=official_spike&step=add_to_cart&spike_phase=spike_peak_32&target_vus=32,
http_req_sending,1786976479,0.000000,,,,true,,POST,http://localhost:3000/api/cart,HTTP/1.1,spike,,200,,,http://localhost:3000/api/cart,test_phase=official_spike&target_vus=32&spike_phase=spike_peak_32&step=add_to_cart,
http_req_waiting,1786976479,2.451400,,,,true,,POST,http://localhost:3000/api/cart,HTTP/1.1,spike,,200,,,http://localhost:3000/api/cart,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
http_req_receiving,1786976479,0.642500,,,,true,,POST,http://localhost:3000/api/cart,HTTP/1.1,spike,,200,,,http://localhost:3000/api/cart,target_vus=32&step=add_to_cart&test_phase=official_spike&spike_phase=spike_peak_32,
http_req_failed,1786976479,0.000000,,,,true,,POST,http://localhost:3000/api/cart,HTTP/1.1,spike,,200,,,http://localhost:3000/api/cart,test_phase=official_spike&step=add_to_cart&spike_phase=spike_peak_32&target_vus=32,
latency_add_to_cart_ms,1786976479,3.093900,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
spike_spike_peak_32_http_duration_ms,1786976479,3.093900,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
spike_spike_peak_32_http_requests,1786976479,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
spike_spike_peak_32_http_failure_rate,1786976479,0.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
spike_spike_peak_32_latency_add_to_cart_ms,1786976479,3.093900,,,,,,,,,spike,,,,,,target_vus=32&step=add_to_cart&spike_phase=spike_peak_32&test_phase=official_spike,
spike_spike_peak_32_requests_add_to_cart,1786976479,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
checks,1786976479,1.000000,add to cart status is 200,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976479,1.000000,,,,,,,,,spike,,,,,,target_vus=32&step=add_to_cart&spike_phase=spike_peak_32&test_phase=official_spike,
checks,1786976479,1.000000,add to cart message is correct,,,,,,,,spike,,,,,,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32&step=add_to_cart,
spike_spike_peak_32_checks,1786976479,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
checks,1786976479,1.000000,cart payload preserves product detail,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976479,1.000000,,,,,,,,,spike,,,,,,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32&step=add_to_cart,
checks,1786976479,1.000000,cart payload quantity is CSV quantity,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976479,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
http_reqs,1786976479,1.000000,,,,true,,POST,http://localhost:3000/api/cart,HTTP/1.1,spike,,200,,,http://localhost:3000/api/cart,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
http_req_duration,1786976479,1.561000,,,,true,,POST,http://localhost:3000/api/cart,HTTP/1.1,spike,,200,,,http://localhost:3000/api/cart,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
http_req_blocked,1786976479,0.000000,,,,true,,POST,http://localhost:3000/api/cart,HTTP/1.1,spike,,200,,,http://localhost:3000/api/cart,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
http_req_connecting,1786976479,0.000000,,,,true,,POST,http://localhost:3000/api/cart,HTTP/1.1,spike,,200,,,http://localhost:3000/api/cart,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
http_req_tls_handshaking,1786976479,0.000000,,,,true,,POST,http://localhost:3000/api/cart,HTTP/1.1,spike,,200,,,http://localhost:3000/api/cart,target_vus=32&step=add_to_cart&spike_phase=spike_peak_32&test_phase=official_spike,
http_req_sending,1786976479,0.000000,,,,true,,POST,http://localhost:3000/api/cart,HTTP/1.1,spike,,200,,,http://localhost:3000/api/cart,test_phase=official_spike&step=add_to_cart&spike_phase=spike_peak_32&target_vus=32,
http_req_waiting,1786976479,1.561000,,,,true,,POST,http://localhost:3000/api/cart,HTTP/1.1,spike,,200,,,http://localhost:3000/api/cart,test_phase=official_spike&step=add_to_cart&target_vus=32&spike_phase=spike_peak_32,
http_req_receiving,1786976479,0.000000,,,,true,,POST,http://localhost:3000/api/cart,HTTP/1.1,spike,,200,,,http://localhost:3000/api/cart,target_vus=32&spike_phase=spike_peak_32&test_phase=official_spike&step=add_to_cart,
http_req_failed,1786976479,0.000000,,,,true,,POST,http://localhost:3000/api/cart,HTTP/1.1,spike,,200,,,http://localhost:3000/api/cart,step=add_to_cart&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
latency_add_to_cart_ms,1786976479,1.561000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
spike_spike_peak_32_http_duration_ms,1786976479,1.561000,,,,,,,,,spike,,,,,,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32&step=add_to_cart,
spike_spike_peak_32_http_requests,1786976479,1.000000,,,,,,,,,spike,,,,,,step=add_to_cart&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
spike_spike_peak_32_http_failure_rate,1786976479,0.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
spike_spike_peak_32_latency_add_to_cart_ms,1786976479,1.561000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
spike_spike_peak_32_requests_add_to_cart,1786976479,1.000000,,,,,,,,,spike,,,,,,target_vus=32&step=add_to_cart&spike_phase=spike_peak_32&test_phase=official_spike,
checks,1786976479,1.000000,add to cart status is 200,,,,,,,,spike,,,,,,step=add_to_cart&spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32,
spike_spike_peak_32_checks,1786976479,1.000000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
checks,1786976479,1.000000,add to cart message is correct,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=add_to_cart&spike_phase=spike_peak_32,
spike_spike_peak_32_checks,1786976479,1.000000,,,,,,,,,spike,,,,,,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32&step=add_to_cart,
http_reqs,1786976479,1.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,target_vus=32&spike_phase=spike_peak_32&test_phase=official_spike&step=read_product_detail,
http_req_duration,1786976479,1.794000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32&step=read_product_detail,
http_req_blocked,1786976479,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,step=read_product_detail&spike_phase=spike_peak_32&target_vus=32&test_phase=official_spike,
http_req_connecting,1786976479,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&step=read_product_detail&target_vus=32&spike_phase=spike_peak_32,
http_req_tls_handshaking,1786976479,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,target_vus=32&spike_phase=spike_peak_32&step=read_product_detail&test_phase=official_spike,
http_req_sending,1786976479,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,step=read_product_detail&spike_phase=spike_peak_32&target_vus=32&test_phase=official_spike,
http_req_waiting,1786976479,1.794000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32&step=read_product_detail,
http_req_receiving,1786976479,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&step=read_product_detail&target_vus=32&spike_phase=spike_peak_32,
http_req_failed,1786976479,0.000000,,,,true,,GET,http://localhost:3000/api/products/1,HTTP/1.1,spike,,200,,,http://localhost:3000/api/products/1,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
latency_read_product_detail_ms,1786976479,1.794000,,,,,,,,,spike,,,,,,test_phase=official_spike&target_vus=32&step=read_product_detail&spike_phase=spike_peak_32,
spike_spike_peak_32_http_duration_ms,1786976479,1.794000,,,,,,,,,spike,,,,,,spike_phase=spike_peak_32&test_phase=official_spike&target_vus=32&step=read_product_detail,
